	Company Name	Product Name	Treatment Area	Phase	Mechanism of Action	Pipeline/PDF Url	Flags
179	roche	lebrikizumab	['dermatitis']	2	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
180	roche	RG1569	['sclerosis']	3	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
181	roche	RG1569	[]	3	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
182	roche	ACE910	[]	3	['antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
183	roche	RG6168	['A', 'neuromyelitis']	3	['monoclonal', 'antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
184	roche	azacitidine	['A', 'myelodysplastic']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
185	roche	Anti-OX40	[]	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
186	roche	RG7853	['Oncology']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
187	roche	RG7853	['cancer', 'ovarian']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
188	roche	RG7853	['cancer', 'breast']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
189	roche	RG7601	['Oncology', 'chronic', 'lymphocytic']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
190	roche	RG7601	['chronic', 'tumor', 'lymphocytic']	1	['Bcl-2', 'inhibitor']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
191	roche	RG7601	['Oncology', 'chronic', 'tumor', 'lymphocytic']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
192	roche	RG7601	['Oncology', 'tumor', 'A']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
193	roche	RG7601	['Oncology', 'lymphoma']	2	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
194	roche	RG7601	['lymphoma', 'tumor', 'A']	2	['Bcl-2', 'inhibitor']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
195	roche	RG7601	['A', 'lymphoma']	2	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
196	roche	RG7601	['lymphoma', 'tumor', 'Oncology', 'B', 'myelodysplastic']	2	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
197	roche	RG7601	['Oncology', 'tumor', 'acute']	3	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
198	roche	RG7601	['Oncology', 'tumor']	3	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
199	roche	RG7601	['Oncology']	3	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
200	roche	RG7601	['chronic', 'tumor', 'lymphocytic']	3	['Bcl-2', 'inhibitor']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
201	roche	RG7601	['Oncology', 'chronic', 'lymphocytic']	3	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
202	roche	RG7601	['lymphocytic', 'chronic', 'tumor', 'A']	3	['Bcl-2', 'inhibitor']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
203	roche	RG7601	['chronic', 'A', 'lymphocytic']	3	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
204	roche	RG7601	['lymphoma', 'acute', 'myelodysplastic']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
205	roche	Ranibizumab	[]	2	['monoclonal', 'antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
206	roche	ARN-927	['breast', 'cancer']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
207	roche	atezolizumab	['Cancer', 'tumors']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
208	roche	atezolizumab	['tumors']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
209	roche	atezolizumab	['cancer', 'Cancer', 'prostate', 'A']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
210	roche	atezolizumab	['Cancer', 'cancer', 'A', 'myelodysplastic']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
211	roche	atezolizumab	['cancer', 'Cancer', 'A']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
212	roche	atezolizumab	['cancer', 'Cancer', 'breast']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
213	roche	atezolizumab	['cancer', 'A']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
214	roche	atezolizumab	['cancer', 'A', 'tumours']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
215	roche	atezolizumab+obinutuzumab	['Oncology', 'Cancer', 'lymphoma']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
216	roche	atezolizumab	['cancer', 'B', 'A', 'lymphoma']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
217	roche	atezolizumab+erlotinib	['Oncology']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
218	roche	atezolizumab	['Cancer']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
219	roche	atezolizumab	['Oncology', 'cancer', 'A']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
220	roche	atezolizumab	['Cancer', 'Oncology', 'tumors']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
221	roche	atezolizumab	['Oncology', 'cancer', 'A', 'tumours']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
222	roche	atezolizumab	['Oncology']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
223	roche	atezolizumab	['tumors']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
224	roche	atezolizumab	['tumours']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
225	roche	atezolizumab	['cancer', 'A']	3	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
226	roche	atezolizumab	['Cancer', 'cancer', 'ovarian', 'A']	3	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
227	roche	atezolizumab	['Cancer', 'cancer']	3	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
228	roche	atezolizumab	['cancer', 'Cancer', 'prostate']	3	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
229	roche	atezolizumab	['Cancer', 'cancer', 'A']	3	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
230	roche	atezolizumab	['Cancer']	3	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
231	roche	atezolizumab	['Cancer', 'breast']	3	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
232	roche	atezolizumab	['Oncology', 'cancer', 'Cancer']	3	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
233	roche	atezolizumab	['cancer', 'Cancer']	3	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
234	roche	atezolizumab	['cancer', 'Cancer', 'Oncology']	3	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
235	roche	atezolizumab	['cancer', 'Cancer']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
236	roche	atezolizumab	[]	1	['PD-L1', 'PD-L1']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
237	roche	atezolizumab	['Diabetes']	1	['PD-L1']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
238	roche	RG7446	['Oncology']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
239	roche	RG7446+ipilimumab	['Oncology']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
240	roche	RG7446	['tumors']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
241	roche	RG7446	['Oncology']	3	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
242	roche	RG7446	['cancer', 'ovarian', 'acute']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
243	roche	RG7227	['chronic', 'hepatitis', 'B']	2	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
244	roche	RG3637	['idiopathic', 'pulmonary', 'fibrosis']	2	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
245	roche	RG3637	['dermatitis', 'pulmonary']	2	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
246	roche	RG3637	['chronic', 'disease', 'pulmonary']	2	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
247	roche	RG7906	['psychiatric', 'disorders']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
248	roche	VISION4	[]	2	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
249	roche	RG7880	['inflammatory']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
250	roche	RG7716	[]	2	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
251	roche	RG7716	['A']	2	['antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
252	roche	RG7440	['Oncology', 'breast']	2	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
253	roche	RG7440	['cancer', 'Oncology', 'prostate']	2	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
254	roche	lampalizumab	['atrophy']	3	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
255	roche	RG6004	['chronic', 'hepatitis', 'B', 'Diseases']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
256	roche	RG6004	['chronic', 'hepatitis', 'B']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
257	roche	RG7907	['Diseases', 'infection', 'hepatitis', 'B']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
258	roche	CSF-1	['A']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
259	roche	CSF-1	[]	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
260	roche	Gantenerumab	"['disease', 'brain', ""Alzheimer's""]"	3	['monoclonal', 'antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
261	roche	ERY974	[]	1	['antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
262	roche	RG7159	['Oncology']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
263	roche	RG7159	['disease']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
264	roche	RG7159	['lupus']	2	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
265	roche	RG6114	['cancer', 'Oncology', 'breast']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
266	roche	RG6114	['cancer', 'breast']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
267	roche	RG6080	['Diseases']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
268	roche	RG6080	['Diseases']	1	['inhibitor']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
269	roche	RG6080	[]	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
270	roche	RG7461	['Oncology', 'tumours']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
271	roche	RG7461	['tumours']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
272	roche	RG7461	['A', 'tumours']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
273	roche	Trastuzumab	['breast']	3	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
274	roche	Trastuzumab	['cancer', 'breast']	3	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
275	roche	Alectinib	['lymphoma']	1	['tyrosine-kinase inhibitor']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
276	roche	Alectinib	['disease', 'tumorigenesis', 'malignant']	1	['tyrosine-kinase inhibitor']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
277	roche	RG6061	['Oncology', 'tumors']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
278	roche	RG6061	['tumors']	1	['oligonucleotide', 'oligonucleotide']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
279	roche	ipilimumab	['Oncology', 'Cancer', 'tumors']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
280	roche	ipilimumab	['tumours']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
281	roche	erlotinib	['Oncology']	1	['tyrosine-kinase inhibitor']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
282	roche	RG6149	['asthma']	2	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
283	roche	RG6149	['asthma']	2	['monoclonal', 'antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
284	roche	RG6185	['Oncology']	1	['inhibitor']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
285	roche	RG6180	['Oncology']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
286	roche	emtansine	['breast']	2	['chemical substance']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
287	roche	emtansine+pertuzumab	['Oncology', 'breast']	3	['chemical substance']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
288	roche	emtansine	['conjugate']	3	['chemical substance']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
289	roche	RG7625	['autoimmune']	2	['antagonist']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
290	roche	nemolizumab	['dermatitis']	2	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
291	roche	nemolizumab	[]	2	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
292	roche	etrolizumab	['ulcerative']	3	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
293	roche	etrolizumab	['disease']	3	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
294	roche	RG6047	['cancer', 'Oncology', 'breast']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
295	roche	RG6047	['cancer', 'breast']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
296	roche	Atezolizumab	['cancer', 'A']	1	['monoclonal', 'antibody', 'PD-L1']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
297	roche	Atezolizumab	['cancer']	1	['monoclonal', 'antibody', 'PD-L1']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
298	roche	Atezolizumab	['cancer', 'breast']	3	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
299	roche	Atezolizumab	['cancer', 'tumours']	3	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
300	roche	Atezolizumab	['cancer']	3	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
301	roche	Atezolizumab	['Oncology', 'cancer']	3	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
302	roche	RG6083	['atrophy']	2	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
303	roche	GA101	['lupus']	2	['monoclonal']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
304	roche	RG7686	['Oncology']	2	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
305	roche	RG7686	['cancer', 'liver']	2	['monoclonal', 'antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
306	roche	RG6058	['Oncology', 'tumours']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
307	roche	RG6058	['tumours']	1	['monoclonal', 'antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
308	roche	RG3645	[]	2	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
309	roche	RG3645	[]	3	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
310	roche	RG3645	['chronic', 'disease', 'pulmonary']	2	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
311	roche	CKI27	['Oncology', 'tumors']	1	['MEK', 'inhibitor']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
312	roche	RG7845	['autoimmune']	2	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
313	roche	RG6000	['sclerosis', 'amyotrophic']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
314	roche	RG6069	['fibrosis']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
315	roche	RG7990	['asthma']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
316	roche	trastuzumab-DM1	['Oncology', 'cancer', 'breast']	3	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
317	roche	trastuzumab-DM1	['cancer', 'breast']	3	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
318	roche	RG1450	"['disease', ""Alzheimer's""]"	3	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
319	roche	crenezumab	"['disease', ""Alzheimer's""]"	3	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
320	roche	RG7421	['Oncology']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
321	roche	RG7421	['Oncology']	2	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
322	roche	RG7421	['Oncology']	3	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
323	roche	Nemolizumab	['dermatitis']	2	['monoclonal', 'antibody', 'interleukin-31']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
324	roche	Nemolizumab	[]	2	['monoclonal', 'antibody', 'interleukin-31']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
325	roche		['Cancer', 'Oncology', 'tumors']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
326	roche	Angiopoietin-2	[]	3	['antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
327	roche	RG7800	['HPV', 'Cervical', 'aureus', 'cancer', 'atrophy', 'Cancer', 'MRSA', 'ovarian', 'acute', 'Diseases', 'infection', 'Staphylococcus', 'tumor', 'Oncology', 'hepatitis', 'HIV']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
328	roche	alectinib	['Cancer']	1	['tyrosine-kinase inhibitor']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
329	roche	alectinib	['Oncology']	1	['tyrosine-kinase inhibitor']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
330	roche	RG7604	['Oncology', 'breast']	2	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
331	roche	RG7604	['cancer', 'Oncology', 'breast']	3	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
332	roche	Lebrikizumab	['idiopathic', 'pulmonary', 'fibrosis', 'A']	2	['monoclonal', 'antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
333	roche	Lebrikizumab	['dermatitis', 'inflammatory']	2	['monoclonal', 'antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
334	roche	RG6152	['Diseases', 'influenza']	2	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
335	roche	RG6152	['seasonal', 'influenza', 'B', 'A']	2	['inhibitor']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
336	roche	RG6152	['influenza', 'Japanese', 'A', 'seasonal', 'B']	2	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
337	roche	RG7386	['Oncology', 'tumours']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
338	roche	RG7386	['tumour', 'tumours']	1	['antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
339	roche	RG7386	['tumour-cell']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
340	roche	RG7986	['Oncology', 'B', 'lymphoma']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
341	roche	RG3616	['myelofibrosis']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
342	roche	RG3616	['idiopathic', 'pulmonary', 'fibrosis', 'A']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
343	roche	RG7861	['Diseases', 'Staphylococcus', 'aureus']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
344	roche	RG7861	['Staphylococcus', 'conjugate', 'aureus']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
345	roche	RG7314	['autism']	2	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
346	roche	RG7314	['Autism', 'autism']	2	['antagonist']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
347	roche	RG1273	['Oncology']	3	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
348	roche	RG7813	['Oncology', 'tumors']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
349	roche	RG7813	['tumors']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
350	roche	RG7813	['tumors', 'A']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
351	roche	RG7813+RG7446	['Oncology']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
352	roche	RG7813	[]	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
353	roche	rituximab	['chronic', 'lymphocytic']	2	['Chimeric antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
354	roche	rituximab	[]	3	['monoclonal', 'antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
355	roche	emactuzumab	['Cancer', 'tumors']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
356	roche	emactuzumab	['A']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
357	roche	emactuzumab+atezolizumab	['Oncology', 'Cancer', 'tumors']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
358	roche	emactuzumab	['cancer', 'A']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
359	roche	BRAFv600	['A']	3	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
360	roche	RG6029	[]	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
361	roche	RG6029	['peripheral']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
362	roche	RG7834	['chronic', 'hepatitis', 'B']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
363	roche	RG7388	['Oncology', 'acute']	3	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
364	roche	RG7596	['Oncology']	2	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
365	roche	URC102	['gout']	2	['inhibitor']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
366	roche	URC102	['A']	3	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
367	roche	URC102	['A']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
368	roche	MDM2-p53	[]	3	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
369	roche	MOXR0916	[]	False	['monoclonal']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
370	roche	trastuzumab	['Oncology', 'breast']	2	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
371	roche	trastuzumab	['Oncology', 'breast']	3	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
372	roche	trastuzumab	['conjugate']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
373	roche	RG7203	['schizophrenia']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
374	roche	RG7203	['schizophrenia']	1	['inhibitor']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
375	roche	RG7203	[]	1	['inhibitor']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
376	roche	RG7417	['atrophy']	3	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
377	roche	RG7882	['cancer', 'Oncology', 'ovarian', 'A']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
